poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct,days_until_election
88235,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Arizona,2024-09-15,2024-09-18,NA,NA,NA,NA,NA,NA,210076,868,lv,NA,lv,NA,9/19/24 09:21,NA,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,NA,https://docs.google.com/spreadsheets/d/1SCRlpxhcTB3YCrLcbSAG_hdj6ZwTzl85/edit?gid=1322755984#gid=1322755984,NA,NA,NA,8759,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49.8,48
88236,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Georgia,2024-09-15,2024-09-18,NA,NA,NA,NA,NA,NA,210077,975,lv,NA,lv,NA,9/19/24 09:21,NA,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,NA,https://docs.google.com/spreadsheets/d/1SCRlpxhcTB3YCrLcbSAG_hdj6ZwTzl85/edit?gid=1322755984#gid=1322755984,NA,NA,NA,8781,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48.2,48
88236,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Georgia,2024-09-15,2024-09-18,NA,NA,NA,NA,NA,NA,210077,975,lv,NA,lv,NA,9/19/24 09:21,NA,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,NA,https://docs.google.com/spreadsheets/d/1SCRlpxhcTB3YCrLcbSAG_hdj6ZwTzl85/edit?gid=1322755984#gid=1322755984,NA,NA,NA,8781,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,50.3,48
88237,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Michigan,2024-09-15,2024-09-18,NA,NA,NA,NA,NA,NA,210078,875,lv,NA,lv,NA,9/19/24 09:21,NA,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,NA,https://docs.google.com/spreadsheets/d/1SCRlpxhcTB3YCrLcbSAG_hdj6ZwTzl85/edit?gid=1322755984#gid=1322755984,NA,NA,NA,8820,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,48
88237,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Michigan,2024-09-15,2024-09-18,NA,NA,NA,NA,NA,NA,210078,875,lv,NA,lv,NA,9/19/24 09:21,NA,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,NA,https://docs.google.com/spreadsheets/d/1SCRlpxhcTB3YCrLcbSAG_hdj6ZwTzl85/edit?gid=1322755984#gid=1322755984,NA,NA,NA,8820,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49.1,48
88239,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Pennsylvania,2024-09-15,2024-09-18,NA,NA,NA,NA,NA,NA,210080,880,lv,NA,lv,NA,9/19/24 09:21,NA,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,NA,https://docs.google.com/spreadsheets/d/1SCRlpxhcTB3YCrLcbSAG_hdj6ZwTzl85/edit?gid=1322755984#gid=1322755984,NA,NA,NA,8872,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49.6,48
88239,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Pennsylvania,2024-09-15,2024-09-18,NA,NA,NA,NA,NA,NA,210080,880,lv,NA,lv,NA,9/19/24 09:21,NA,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,NA,https://docs.google.com/spreadsheets/d/1SCRlpxhcTB3YCrLcbSAG_hdj6ZwTzl85/edit?gid=1322755984#gid=1322755984,NA,NA,NA,8872,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49.3,48
88240,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,North Carolina,2024-09-15,2024-09-18,NA,NA,NA,NA,NA,NA,210081,1000,lv,NA,lv,NA,9/19/24 09:21,NA,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,NA,https://docs.google.com/spreadsheets/d/1SCRlpxhcTB3YCrLcbSAG_hdj6ZwTzl85/edit?gid=1322755984#gid=1322755984,NA,NA,NA,8839,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49.7,48
88240,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,North Carolina,2024-09-15,2024-09-18,NA,NA,NA,NA,NA,NA,210081,1000,lv,NA,lv,NA,9/19/24 09:21,NA,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,NA,https://docs.google.com/spreadsheets/d/1SCRlpxhcTB3YCrLcbSAG_hdj6ZwTzl85/edit?gid=1322755984#gid=1322755984,NA,NA,NA,8839,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49.3,48
88241,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Wisconsin,2024-09-15,2024-09-18,NA,NA,NA,NA,NA,NA,210082,1000,lv,NA,lv,NA,9/19/24 09:21,NA,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,NA,https://docs.google.com/spreadsheets/d/1SCRlpxhcTB3YCrLcbSAG_hdj6ZwTzl85/edit?gid=1322755984#gid=1322755984,NA,NA,NA,8905,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48.7,48
88241,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Wisconsin,2024-09-15,2024-09-18,NA,NA,NA,NA,NA,NA,210082,1000,lv,NA,lv,NA,9/19/24 09:21,NA,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,https://emersoncollegepolling.com/september-2024-swing-state-polls-trump-and-harris-locked-in-tight-presidential-race/,NA,https://docs.google.com/spreadsheets/d/1SCRlpxhcTB3YCrLcbSAG_hdj6ZwTzl85/edit?gid=1322755984#gid=1322755984,NA,NA,NA,8905,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,50.3,48
88216,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,National,2024-09-11,2024-09-17,NA,NA,NA,NA,NA,NA,209920,1000,lv,NA,lv,NA,9/18/24 13:36,NA,https://www.activote.net/harris-widens-lead-after-debate/,NA,NA,https://www.activote.net/harris-widens-lead-after-debate/,NA,FALSE,NA,8914,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,52.7,49
88216,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,National,2024-09-11,2024-09-17,NA,NA,NA,NA,NA,NA,209920,1000,lv,NA,lv,NA,9/18/24 13:36,NA,https://www.activote.net/harris-widens-lead-after-debate/,NA,NA,https://www.activote.net/harris-widens-lead-after-debate/,NA,FALSE,NA,8914,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,47.3,49
88207,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,Virginia,2024-08-19,2024-09-17,NA,NA,NA,NA,NA,NA,209848,400,lv,NA,lv,NA,9/18/24 08:41,NA,https://www.activote.net/harris-has-double-digit-lead-in-virginia/,NA,NA,https://www.activote.net/harris-has-double-digit-lead-in-virginia/,NA,FALSE,NA,8895,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,55.2,49
88207,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,Virginia,2024-08-19,2024-09-17,NA,NA,NA,NA,NA,NA,209848,400,lv,NA,lv,NA,9/18/24 08:41,NA,https://www.activote.net/harris-has-double-digit-lead-in-virginia/,NA,NA,https://www.activote.net/harris-has-double-digit-lead-in-virginia/,NA,FALSE,NA,8895,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,44.8,49
88186,235,InsiderAdvantage,NA,NA,InsiderAdvantage,243,InsiderAdvantage,2,-0.3,Text,5,Pennsylvania,2024-09-14,2024-09-15,NA,NA,NA,NA,NA,NA,209625,800,lv,NA,lv,NA,9/17/24 09:24,NA,https://insideradvantage.com/pennsylvania-survey-trump-leads-50-48-casey-ahead-of-mccormick-by-four-points/,NA,https://insideradvantage.com/pennsylvania-survey-trump-leads-50-48-casey-ahead-of-mccormick-by-four-points/,NA,NA,NA,NA,8872,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48.4,51
88186,235,InsiderAdvantage,NA,NA,InsiderAdvantage,243,InsiderAdvantage,2,-0.3,Text,5,Pennsylvania,2024-09-14,2024-09-15,NA,NA,NA,NA,NA,NA,209625,800,lv,NA,lv,NA,9/17/24 09:24,NA,https://insideradvantage.com/pennsylvania-survey-trump-leads-50-48-casey-ahead-of-mccormick-by-four-points/,NA,https://insideradvantage.com/pennsylvania-survey-trump-leads-50-48-casey-ahead-of-mccormick-by-four-points/,NA,NA,NA,NA,8872,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49.8,51
88187,1102,Emerson,9602089,The Hill | WDVM (DC News Now),Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Maryland,2024-09-12,2024-09-13,NA,NA,NA,NA,NA,NA,209627,890,lv,NA,lv,NA,9/17/24 09:24,NA,https://emersoncollegepolling.com/maryland-september-2024-poll-alsobrooks-49-hogan-42/,https://emersoncollegepolling.com/maryland-september-2024-poll-alsobrooks-49-hogan-42/,NA,https://docs.google.com/spreadsheets/d/1DGqZCOxPqWVUWbObouo27NkmyGiD4Q5Q/edit?gid=1966307961#gid=1966307961,NA,NA,NA,8814,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,65.3,53
88187,1102,Emerson,9602089,The Hill | WDVM (DC News Now),Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Maryland,2024-09-12,2024-09-13,NA,NA,NA,NA,NA,NA,209627,890,lv,NA,lv,NA,9/17/24 09:24,NA,https://emersoncollegepolling.com/maryland-september-2024-poll-alsobrooks-49-hogan-42/,https://emersoncollegepolling.com/maryland-september-2024-poll-alsobrooks-49-hogan-42/,NA,https://docs.google.com/spreadsheets/d/1DGqZCOxPqWVUWbObouo27NkmyGiD4Q5Q/edit?gid=1966307961#gid=1966307961,NA,NA,NA,8814,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,33.3,53
88188,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Missouri,2024-09-12,2024-09-13,NA,NA,NA,NA,NA,NA,209628,850,lv,NA,lv,NA,9/17/24 09:24,NA,https://emersoncollegepolling.com/september-2024-missouri-poll-republican-candidates-lead-in-president-governor-senate-races/,https://emersoncollegepolling.com/september-2024-missouri-poll-republican-candidates-lead-in-president-governor-senate-races/,NA,https://docs.google.com/spreadsheets/d/1_lzmZngMKiuwK7ISJFJY9N2XspUdpy8a/edit?gid=56094561#gid=56094561,NA,NA,NA,8826,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,43.4,53
88188,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Missouri,2024-09-12,2024-09-13,NA,NA,NA,NA,NA,NA,209628,850,lv,NA,lv,NA,9/17/24 09:24,NA,https://emersoncollegepolling.com/september-2024-missouri-poll-republican-candidates-lead-in-president-governor-senate-races/,https://emersoncollegepolling.com/september-2024-missouri-poll-republican-candidates-lead-in-president-governor-senate-races/,NA,https://docs.google.com/spreadsheets/d/1_lzmZngMKiuwK7ISJFJY9N2XspUdpy8a/edit?gid=56094561#gid=56094561,NA,NA,NA,8826,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,55.2,53
88189,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Indiana,2024-09-12,2024-09-13,NA,NA,NA,NA,NA,NA,209629,1000,lv,NA,lv,NA,9/17/24 09:24,NA,https://emersoncollegepolling.com/indiana-september-2024-poll-trump-57-harris-40/,https://emersoncollegepolling.com/indiana-september-2024-poll-trump-57-harris-40/,NA,https://docs.google.com/spreadsheets/d/1DyXtvKL7EuVHKIh5v0v_c7oATHVrQXoe/edit?gid=2096770241#gid=2096770241,NA,NA,NA,8797,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,40.7,53
88189,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Indiana,2024-09-12,2024-09-13,NA,NA,NA,NA,NA,NA,209629,1000,lv,NA,lv,NA,9/17/24 09:24,NA,https://emersoncollegepolling.com/indiana-september-2024-poll-trump-57-harris-40/,https://emersoncollegepolling.com/indiana-september-2024-poll-trump-57-harris-40/,NA,https://docs.google.com/spreadsheets/d/1DyXtvKL7EuVHKIh5v0v_c7oATHVrQXoe/edit?gid=2096770241#gid=2096770241,NA,NA,NA,8797,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,57.9,53
88128,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,Georgia,2024-08-08,2024-09-10,NA,NA,NA,NA,NA,NA,209119,400,lv,NA,lv,NA,9/10/24 19:25,NA,https://www.activote.net/trump-narrowly-ahead-in-georgia/,https://www.activote.net/trump-narrowly-ahead-in-georgia/,NA,NA,NA,FALSE,NA,8781,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49.8,56
88128,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,Georgia,2024-08-08,2024-09-10,NA,NA,NA,NA,NA,NA,209119,400,lv,NA,lv,NA,9/10/24 19:25,NA,https://www.activote.net/trump-narrowly-ahead-in-georgia/,https://www.activote.net/trump-narrowly-ahead-in-georgia/,NA,NA,NA,FALSE,NA,8781,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,50.2,56
88102,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,National,2024-09-03,2024-09-09,NA,NA,NA,NA,NA,NA,208345,1000,lv,NA,lv,NA,9/10/24 09:12,NA,https://www.activote.net/harris-still-in-the-lead/,NA,NA,https://www.activote.net/harris-still-in-the-lead/,NA,FALSE,NA,8914,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,51.2,57
88102,1741,ActiVote,NA,NA,ActiVote,721,ActiVote,NA,NA,App Panel,8,National,2024-09-03,2024-09-09,NA,NA,NA,NA,NA,NA,208345,1000,lv,NA,lv,NA,9/10/24 09:12,NA,https://www.activote.net/harris-still-in-the-lead/,NA,NA,https://www.activote.net/harris-still-in-the-lead/,NA,FALSE,NA,8914,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,48.8,57
88070,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,Michigan,2024-09-03,2024-09-06,NA,NA,NA,NA,NA,NA,207965,1077,lv,NA,lv,NA,9/8/24 13:36,NA,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,NA,https://www.scribd.com/document/767007488/Cbsnews-20240907-MI-SUN#fullscreen,NA,NA,NA,8820,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,60
88070,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,Michigan,2024-09-03,2024-09-06,NA,NA,NA,NA,NA,NA,207965,1077,lv,NA,lv,NA,9/8/24 13:36,NA,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,NA,https://www.scribd.com/document/767007488/Cbsnews-20240907-MI-SUN#fullscreen,NA,NA,NA,8820,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49,60
88071,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,Pennsylvania,2024-09-03,2024-09-06,NA,NA,NA,NA,NA,NA,207966,1078,lv,NA,lv,NA,9/8/24 13:36,NA,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,NA,https://www.scribd.com/document/767008381/Cbsnews-20240907-PA-SUN#fullscreen,NA,NA,NA,8872,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,60
88071,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,Pennsylvania,2024-09-03,2024-09-06,NA,NA,NA,NA,NA,NA,207966,1078,lv,NA,lv,NA,9/8/24 13:36,NA,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,NA,https://www.scribd.com/document/767008381/Cbsnews-20240907-PA-SUN#fullscreen,NA,NA,NA,8872,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,50,60
88072,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,Wisconsin,2024-09-03,2024-09-06,NA,NA,NA,NA,NA,NA,207967,946,lv,NA,lv,NA,9/8/24 13:36,NA,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,NA,https://www.scribd.com/document/767017181/Cbsnews-20240907-WI-SUN#fullscreen,NA,NA,NA,8905,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,51,60
88072,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,Wisconsin,2024-09-03,2024-09-06,NA,NA,NA,NA,NA,NA,207967,946,lv,NA,lv,NA,9/8/24 13:36,NA,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,NA,https://www.scribd.com/document/767017181/Cbsnews-20240907-WI-SUN#fullscreen,NA,NA,NA,8905,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49,60
88063,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,California,2024-09-03,2024-09-05,NA,NA,NA,NA,NA,NA,207931,815,lv,NA,lv,NA,9/6/24 10:57,NA,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=120587859#gid=120587859,NA,NA,NA,NA,8762,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,60.8,61
88063,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,California,2024-09-03,2024-09-05,NA,NA,NA,NA,NA,NA,207931,815,lv,NA,lv,NA,9/6/24 10:57,NA,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=120587859#gid=120587859,NA,NA,NA,NA,8762,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,38,61
88064,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Florida,2024-09-03,2024-09-05,NA,NA,NA,NA,NA,NA,207932,815,lv,NA,lv,NA,9/6/24 10:57,NA,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=869457523#gid=869457523,NA,NA,NA,NA,8778,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47.6,61
88064,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Florida,2024-09-03,2024-09-05,NA,NA,NA,NA,NA,NA,207932,815,lv,NA,lv,NA,9/6/24 10:57,NA,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=869457523#gid=869457523,NA,NA,NA,NA,8778,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,51.1,61
88065,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Texas,2024-09-03,2024-09-05,NA,NA,NA,NA,NA,NA,207933,845,lv,NA,lv,NA,9/6/24 10:57,NA,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=1341463146#gid=1341463146,NA,NA,NA,NA,8889,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48,61
88065,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Texas,2024-09-03,2024-09-05,NA,NA,NA,NA,NA,NA,207933,845,lv,NA,lv,NA,9/6/24 10:57,NA,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=1341463146#gid=1341463146,NA,NA,NA,NA,8889,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,50.9,61
88066,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Ohio,2024-09-03,2024-09-05,NA,NA,NA,NA,NA,NA,207934,945,lv,NA,lv,NA,9/6/24 10:57,NA,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=793324660#gid=793324660,NA,NA,NA,NA,8863,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,44.7,61
88066,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Ohio,2024-09-03,2024-09-05,NA,NA,NA,NA,NA,NA,207934,945,lv,NA,lv,NA,9/6/24 10:57,NA,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=793324660#gid=793324660,NA,NA,NA,NA,8863,2024,U.S. President,0,NA,2024-11-05,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,54.3,61
